quizzes,solutions
800000340010005900300086071900741000006230017002000400703900506095020030400500080,867192345214375968359486271938741652546239817172658493783914526695827134421563789
000041600007900503054000801018090702043708090000000005200604007076010300390050000,832541679167982543954376821618495732543728196729163485285634917476219358391857264
006209000008500040900030701300090405080360002001082690000718200050000807020004310,716249538238571946945836721362197485489365172571482693693718254154923867827654319
000400500065039087700200300001070200603010000840000090090020043400800050170003068,319487526265139487784265319951678234623914875847352691598726143436891752172543968
026003005708001940009780010000250100270064003000000064010042000083070609050800070,126493785738521946549786312364258197271964853895317264917642538483175629652839471
105004600407036050900700010000671008703020104000000200690040800508062000020508090,135294687487136952962785413249671538753829164816453279691347825578962341324518796
008020500001304020070000034390087000000650100010002970060070208900040006042003710,438726591651394827279518634395187462724659183816432975163975248987241356542863719
800900064050000900007346500400030007100702000903500680020050041008007000316020090,831975264654281973297346518462839157185762439973514682729653841548197326316428795
762040500000108300001050090530070601040009082000600000910200007600400830004367000,762943518495128376381756294539872641146539782278614953913285467627491835854367129
002091084030050000009023000000008015000040790180002406740000603090507800350410002,562791384837654129419823567974368215623145798185972436741289653296537841358416972
000000306280005017070186004090200031500091008304000600600007020001050079038940000,145729386286435917973186254897264531562391748314578692659817423421653879738942165
009030705015806003000400062560007010028900400703020800001690000052000000080500374,649231785215876943837459162564387219128965437793124856471693528352748691986512374
000040000100806070058007960500700013083500200600030009090310700402605800010098035,267943158149856372358127964524789613983561247671432589895314726432675891716298435
000650090000800041069030700094006005805402006031087020506020900107000380000140500,718654293352879641469231758294316875875492136631587429586723914147965382923148567
012007080050001906000640003000068001204000000060700325500489100709100042800300600,612937584453821976987645213375268491294513768168794325526489137739156842841372659
320008600000100700016500004000005076002900003905037001050041000043060082700300109,327498615594126738816573294431285976672914853985637421259841367143769582768352149
900003005087090000031620700000406012008970034006052008405130080060000100302005090,924713865687594321531628749793486512258971634146352978475139286869247153312865497
000698005005000708009370004430000100010003260076280050604009030083452070007000000,741698325365124798829375614432567189518943267976281453654719832183452976297836541
010072360240080500007409000650007200308000001901000045000806700000940020165000089,819572364246381597537469812654197238328654971971238645492816753783945126165723489
700904802210080405300007010000060200501400760087030009090800600402001090063070050,756914832219386475348527916934765281521498763687132549195843627472651398863279154
020000004600309708050674200100080003048102006970003500000001690006895040501700000,729518364614329758853674219165987423348152976972463581487231695236895147591746832
603050190090603080002070600006800705017900003400500260004300000000021400085090070,643258197791643582852179634926834715517962843438517269174385926369721458285496371
000094000580600010300010274040720080160809000200006405007053809009001002002000650,721394568584672913396518274943725186165849327278136495617253849859461732432987651
070082340000000001800930607002008795130004000500076400350000000004609008908000150,675182349293467581841935627462318795137594862589276413356821974714659238928743156
501008793030650280020000001000019578008020060017000000003400900080007320092506040,561248793739651284824973651246319578358724169917865432673482915485197326192536847
100790040260000009034600850056080000400370500079040061002000406000018000098005200,185793642267854139934621857356189724421376598879542361512937486643218975798465213
610000000804009205000040370296005800000100000075060034080301602500670090400082053,617523489834719265952846371296435817348197526175268934789351642523674198461982753
007280603980000000005304170400000805060100030009060000056713400004009000001800207,147285693983671542625394178412937865768152934539468721256713489874529316391846257
009070006610400000400010583300502090040030001760009200200051700090027800008600005,859273146613485972427916583381562497942738651765149238234851769596327814178694325
023000040005190206007048510610407000000000480090002001070000005400031062080960730,123576948845193276967248513618457329532619487794382651376824195459731862281965734
000000860302050400901406003006000201050091607800700340600908000003040000490200570,547139862362857419981426753736584291254391687819762345625978134173645928498213576
060302040901068720000490005007910360400050000103200400008000032609000000250807100,865372941941568723372491685527914368486753219193286457718649532639125874254837196
400005670560091820002030005000810057731000400000003092080000000900354010320070069,493285671567491823812637945249816357731529486658743192185962734976354218324178569
030705000059000008000062010001090064680400091070200000002071409400608030800340500,136785942259134678748962315521893764683457291974216853362571489495628137817349526
208960700600701200010005083001024890360059000800000030792000401400100050050076000,248963715635781249917245683571324896364859172829617534792538461486192357153476928
037100480000009001501007200300000508080450600000706020140902000002060090908500370,637125489824639751591847236376291548289453617415786923143972865752368194968514372
000503980800000001620001540400205000180460307975000400000942100017800000004000630,741523986853694721629781543436275819182469357975318462368942175517836294294157638
041000006600189000875020003096032810030000005700041030300050900000810070258400000,941375286623189457875624193596732814134968725782541639317256948469813572258497361
047010000002500831005080020010900050653401007209006000070803009000060408400007065,847312596962574831135689724714938652653421987289756143576843219391265478428197365
000980000206007100084003027005070030140000009093000654009001002070604000020805073,517982346236547198984163527865479231142356789793218654459731862378624915621895473
000200530593070008048000016630105900000063082007000600001036025005904007800000001,716248539593671248248359716632185974459763182187492653971836425325914867864527391
702010000000305790940802003020059360008000020001004509280060950000000480600700001,732916845816345792945872613427159368598637124361284579283461957179523486654798231
000790100047130025008062004070805300002900000400301079006000218050200600010007403,523794186647138925198562734971845362382976541465321879736459218854213697219687453
070605003001300090000080004000938007589010200740020000062040508030050640800709010,478695123621374895395281764216938457589417236743526981962143578137852649854769312
090010604000540700060700518703002000040000005108650903009800006302005009080003240,597218634831546792264739518753982461946371825128654973419827356372465189685193247
020685100000090700605301004913700000400230807000064590570020600000807002300000908,724685139831492765695371284913758426456239817287164593578923641169847352342516978
010300500580000047007600209000710030804002900090000625670180000020905103003006090,912347586586291347347658219265719834834562971791834625679183452428975163153426798
000300000002540068603020104006002000047090030000418090104009070260070510078060002,451386729792541368683927154916732485847695231325418697134259876269874513578163942
100083020460700500008604900020057840080060010950300000007906400300010002000402036,179583624462791583538624971623157849784269315951348267217936458346815792895472136
060305010000080006500160079090640203075002094000590080904700038031000000800030405,469375812713289546582164379198647253375812694246593781954726138631458927827931465
094080010001406008060002905030100200089204670000057003020600804900005100370800090,294583716751496328863712945437168259589234671612957483125679834948325167376841592
300640908050007000000200076079005604280100700500804100800500410000003029010709503,327641958658937241941258376179325684284196735536874192893562417765413829412789563
010000090000038046043970200104700000852006013090005860000010958530060002700042000,218654397975238146643971285164783529852496713397125864426317958531869472789542631
403501000008420900070900060600190030209605080041002500005370600006000041380000000,493561872568427913172983465657198234239645187841732596915374628726859341384216759
870300050509020060023091000060750002010000690000400835700000901050002078904003000,871364259549827163623591784368759412415238697297416835732685941156942378984173526
720053800080046210010020905500008020061000073000065104003009000400200708050070001,729153846385946217614827935547318629861492573932765184173589462496231758258674391
140209000600001007825000006000090702000003150402005608286040090003500004570010800,147269385639851427825734916351698742768423159492175638286347591913586274574912863
020007010800905300096030048004006050050800091102040700030624000008100075009700600,325487916841965327796231548974316852653872491182549763537624189468193275219758634
007530006800200457400000100000098603080140090000005070510309040009072060008401300,127534986893216457465987132254798613786143295931625874512369748349872561678451329
400980705000000010901020680380004050009607800742590300000803100500060004607000090,463981725825376419971425683386214957159637842742598361294853176518769234637142598
000700201097000000000094038006020804500036000200800009075280600103040000008100407,354768291897312546612594738736921854589436172241875369475289613123647985968153427
001092000406007530803050071000041050007030820600900300170000200508210040034800006,751392468496187532823654971382741659917536824645928317179463285568219743234875196
000001038801600400035007100060045209004000010007902806906058004002709005070200000,749521638821693457635487192368145279294876513157932846916358724482719365573264981
000306000480020000020900157700015203062009500090030068000100002001807940054000706,519376824487521639623948157748615293362489571195732468976154382231867945854293716
500000067708030100020805300300402970600001500052060081400700003090006000017290004,539124867748639125126875349381452976674981532952367481465718293293546718817293654
004021607305040012600805900430600100000703009000090028907010540520000000108037006,894321657375946812612875934439682175281753469756194328967218543523469781148537296
150386002040900000003010096804730900300500200010028070007004010260000050090805003,159386742642957138783412596824731965376549281915628374537264819268193457491875623
680032704900800010003000600004010080070000405239500070450080001001960050006700302,685132794942876513713495628564317289178629435239548176457283961321964857896751342
103006750090020000805000032056900010070012064200040300040001090080093507007850006,123486759794325681865179432456937218378512964219648375542761893681293547937854126
470800150006900203000071400520100040680040902007036800000012000050409000100380709,479823156816954273235671498523198647681547932947236815398712564752469381164385729
020800007406009500318004000050902081700000409900100630004710960265300000000020800,529861347476239518318574296653942781781653429942187635834715962265398174197426853
300900040007006009018000020050090317200100800800643500026438001090207000400000006,362981745547326189918754623654892317239175864871643592726438951195267438483519276
230040005050706000010300090400000271020090006000500030001080059570430608049601700,237948165958716342614325897495863271723194586186572934361287459572439618849651723
008050914920001600004730000000600750070080400801002000543100006010008000000094032,738256914925841673164739285492613758376985421851472369543127896219368547687594132
069042010200000900704610530600020100003060059507400086010700005030100048000083000,369542817251378964784619532648925173123867459597431286816794325932156748475283691
800070506067800030031490000050000407000012900103700002080001705040009000205300849,824173596967825134531496278652938417478612953193754682389241765746589321215367849
506120000040003080090800504900000060610045230300070008007050403020006000800009720,586124379741593682293867514974382165618945237352671948167258493429736851835419726
300409057100250600400000809050100970740020005082003006006390240870610000000000000,328469157197258634465731829653184972741926385982573416516397248874612593239845761
008005002090030500204190080000716040007000009002340810701600050649800021000000403,378465192196238574254197386983716245417582639562349817731624958649853721825971463
062310000009702600010800025080005007940200008000001053051000732300000040007006900,562314879839752614714869325183645297945273168276981453651498732398127546427536981
700904003500720008006000401800000137030150000094800500059070600002009080601300002,718964253543721968926583471865492137237156849194837526359278614472619385681345792
700000600420100090003058704030041026080905100007600050060003005905020430004070008,751394682428167593693258714539741826286935147147682359862413975975826431314579268
001030504070800010009025300000980030000400070048006190305078000610000020280040900,821739564573864219469125387152987436936412875748356192395278641614593728287641953
001050400409803020000670008068941000025300600700002093107420000800105079050000080,681259437479813526532674918368941752925387641714562893197428365846135279253796184
065907020304000080090004500008702630600180040050000700000095102070200803103000009,865917324314526987792834516948752631637189245251463798486395172579241863123678459
209000305040005780060018900007400820106090000830000001003204060050089007410730200,289647315341925786765318942597461823126893574834572691973254168652189437418736259
096000802803960740010230009085000370007090100600500004000610005409070000008053020,596741832823965741714238569985124376247396158631587294372619485459872613168453927
040019800030270009067083010000450300280100006000002090005008001790000065304700002,542619873831274659967583214179456328283197546456832197625948731798321465314765982
300000572000130000608700000059000061401090783023080400200900037000026040000547908,314869572572134896698752314859473261461295783723681459245918637987326145136547928
030560000809030207400080510710002050600805941000003000040090000062004130005100079,231567894859431267476289513718942356623875941594613782147398625962754138385126479
700200531300198007046000000800309610065070040010005200537000020090602000000700980,789246531352198467146537892874329615265871349913465278537984126498612753621753984
050090100060024050008000047304000000070415200100008096906081703037600005002900080,453897162761324859298156347384269571679415238125738496946581723837642915512973684
070000000869405700003009200520008407007006009008350100031072080400100506090600020,274831695869425713153769248526918437317246859948357162631572984482193576795684321
004075800000046095093100000070000632082000917900030000050008064041000700007069200,164975823728346195593182476475891632382654917916237548259718364641523789837469251
085071000304005107000600090000010702700504860820900005000040300603008040017002908,985471623364295187172683594549816732731524869826937415258149376693758241417362958
000009210040032000809000500250406307700300902060070001008900700300007046670045809,536789214147532698829614573251496387784351962963278451418963725395827146672145839
204000006000800507057009200045670003129450000000008010900034062070000100030167000,284715396391826547657349281845671923129453678763298415918534762576982134432167859
902006804040370060708400501800002000500741900394000000010063008000050392000890400,932516874145378269768429531871932645526741983394685127419263758687154392253897416
041009602006170500802004003054010780090350000000008006000000090185090200020600104,541839672936172548872564913354216789698357421217948356463721895185493267729685134
010470900000056074400108300036901002280340007050000800071020050003007006820000090,512473968398256174467198325736981542289345617154762839671829453943517286825634791
004001000890320006600700425006007982041050007700000040420100308500003700000689000,274561893895324176613798425356417982941852637782936541429175368568243719137689254
403060105058020090760800000000010960392080070000700802004000016086003720010095040,423967185158324697769851234875412963392586471641739852934278516586143729217695348
100006200070034850060800470700005000348020500210900603009208000050000010600703040,184576239972134856563892471796385124348621597215947683439218765857469312621753948
200000630510300007000569000001000060300470020078020041807150204040080300609000070,294718635516342987783569412421895763365471829978623541837156294142987356659234178
900070086000280075000500100300950008020040090590716300002004600870000010604000030,915473286463281975287569143341952768726348591598716324132894657879635412654127839
020006000008000075050034090500000001091340000300027600246090500700068940830001702,923576184468912375157834296572689431691345827384127659246793518715268943839451762
000180900802000600316000007000060503407300008600205140041500320030020004005007090,574186932892743615316952487129864573457319268683275149741598326938621754265437891
006005020900080600700309015690018040400000700001506008000800207030050009020430050,386175924915284673742369815693718542458923761271546398564891237137652489829437156
000000602017058400009400050050704090400260780108030000000000003006015807031920006,584193672217658439369472158652784391493261785178539264725846913946315827831927546
600500301910040070008000000006182900405070010002006730250304800049007605800090000,674529381913648572528731469736182954485973216192456738251364897349817625867295143
593086000000001000800000502170908000200030004000400179060702950030604027020093400,593286741642571398817349562174968235259137684386425179468712953931654827725893416
006090010100802470200460508008000607094007000000053900603100005070040200402506830,846795312159832476237461598328914657594687123761253984683129745975348261412576839
980000014047003200502100009600800301005600400000002070700040060830970000021360050,983726514147593286562184739674859321215637498398412675759241863836975142421368957
601000502070506090400028000304900680007040001000602900002450060708100203090000170,681794532273516498459328716324971685967845321815632947132457869748169253596283174
000060140007304908009000056000015009368200000500400780102670003083009061050020004,835962147617354928429781356274815639368297415591436782142678593783549261956123874
407980053102005000090200806830790004000000020000000307026170005005000078040036100,467981253182365749593247816831792564674853921259614387926178435315429678748536192
037015400109680500000000070920000803000506047405030010803024100050008300290100060,637215489149687532582349671926471853318596247475832916863724195751968324294153768
670540003008900450000003060001020047000350802807000900100068500405102300002000098,679541283238976451514283769351829647946357812827614935193768524485192376762435198
008650000070800100940100003200007010010049326300000950003785060020001074000020009,138654792672893145945172683259367418817549326364218957493785261526931874781426539
089760050204008900000005300500070008063001002007490000030010009100052706002040100,389764251254138967716925384541273698963581472827496513435617829198352746672849135
603009028700020501019500700020003005060000380405800010000170900802600040070402063,653719428784326591219584736128943675967251384435867219346178952892635147571492863
003067400920000803087020051005001040700003005619000000000190007290050080504200060,153867492926415873487329651835971246742683915619542738368194527291756384574238169
002001500500834060000020198700090020031750000946010800005009083087040000100300607,872961534519834762463527198758496321231758946946213875625179483387645219194382657
800900020030087540020635001002060073700000460093002000409000800058310600007059000,875941326136287549924635781542168973781593462693472158419726835258314697367859214
000062935006007000080310700009000807430000001207400090090030024702051006560008100,174862935326597418985314762659123847438679251217485693891736524742951386563248179
200100000906270081000006470700800304301005920080690010045080006000010057890500003,274158639936274581518936472759821364361745928482693715145387296623419857897562143
000002904410000003030007010009006081800540090260810407000305000087600050503780002,758132964416958723932467815349276581871543296265819437624395178187624359593781642
000080400050402070012035809006340000703001080185009003000210700070000002309060054,937186425658492371412735869296348517743521986185679243564213798871954632329867154
030260400040015003901000058200000571000580090600030002002058039017004000890000760,538269417746815923921473658283946571174582396659137842462758139317694285895321764
009804065030190040200000700060350170070002900000008003007003081194600200006070500,719824365635197842248536719462359178873412956951768423527943681194685237386271594
602730940051000070043009018000063800005900032070080491004312000098006500000500000,682731945951824376743659218429163857815947632376285491564312789198476523237598164
105800000400079000078320060309600071000002085000035046006000120540000030703910008,135864792462579813978321564359648271614792385287135946896453127541287639723916458
008709460009041005702603000056082001400090300800100900030007528000460000007005090,518729463369841275742653819956382741471596382823174956634917528295468137187235694
001090700570008000906420050200085940005010038600700020407059800030004006009361000,321596784574138269986427351213685947745912638698743125467259813132874596859361472
000140603200050409081000007500003920030005008908074000009000072054290060670080300,795142683263758419481369257547813926136925748928674135819436572354297861672581394
000400183000060000420109007002905008978030002050040710000700841690200000810300026,569427183781563294423189567142975638978631452356842719235796841694218375817354926
000078050057006000269430070080000620906000001120807040010090385600250004300001900,431978256857126493269435178584319627976542831123867549712694385698253714345781962
540080003000901007001040600900034260312006800000100705008693010009072004200008000,546287193823961457791345628957834261312756849684129735478693512169572384235418976
407500600000463020120908000690207000251030040003000800010004970079002051500000003,437521698985463127126978534698247315251836749743195862812354976379682451564719283
400010052500029300800703906000598030072640000000070001605200004793000805010000600,439816752567429318821753946146598237372641589958372461685237194793164825214985673
001908006700120300090060002020700014080340070000051800630004089005090060042076500,251938746764125398398467152523789614186342975479651823637514289815293467942876531
980400000720596000000080300040032090000100084610700050390860107004007000005010962,981473526723596418456281379548632791237159684619748253392865147164927835875314962
001300000908004005700056120230009001054060700000830046409010680600070539000000000,521387964968124375743956128236749851854261793197835246479513682612478539385692417
007000053008062071100090802302000000060050090570301040480030020005007608090026500,627418953938562471154793862342679185861254397579381246486135729215947638793826514
000768010036095008270001000820000460004070090501036000009680100400007000003124005,945768312136295748278341659827519463364872591591436287759683124412957836683124975
002010000090305017070040590720003600509060000004071085000006470060058002301900006,852719364496385217173642598728593641519864723634271985285136479967458132341927856
057006004010803070960017002279500040500000001004690080300240000008070305020008010,857926134412853976963417852279581643586734291134692587391245768648179325725368419
302004091581900030060000700100602000030051079058000040840100200005076000006083950,372564891581927436469318725197642583234851679658739142843195267925476318716283954
000008000580630004007500009036010050150700203004090008260180005079200310400060070,692478531581639724347521689936812457158746293724395168263187945879254316415963872
000060001400809360000001090680400729052000004000700580301058900026040007008200013,839564271417829365265371498683415729752986134194732586371658942926143857548297613
500080906002700030830290005086004200000960504070810090100400300024000070009300068,547183926692745831831296745986534217213967584475812693168479352324658179759321468
020000010067200003301950800810730590200006007004800002093000400000004659075010000,928463715567281943341957826816732594259146387734895162693528471182374659475619238
008207090097010208310000005600940001004008000720053006003670042001004050800300000,568237194497516238312489765685942371134768529729153486953671842271894653846325917
091052740050070300003009000000000074600003820405680000072106090034500000168000502,891352746256471389743869251389215674617943825425687913572136498934528167168794532
001350200006708940090020701013000600040800002050046013000007009000180450730205006,471359268326718945598624731813572694649831572257946813185467329962183457734295186
200070800000083740400601230080762000390450601000000080100000057654300900030920000,263574819915283746478691235581762493392458671746139582129846357654317928837925164
900700048046003500507060001100020084005680030200401900000030000708900050002018076,931752648846193527527864391169325784475689132283471965654237819718946253392518476
010000294004002056300600070068900043590007801200350000400080902070010000106503080,617835294984172356352649178768921543593467821241358769435786912879214635126593487
400201006000068400020500093003800000006070051209034708982010004010620070700000900,437291586591368427628547193173856249846972351259134768982715634314629875765483912
040000003090472000002105080031000097027600801000500060400309050308000024070004106,145986273893472615762135489631248597527693841984517362416329758358761924279854136
052130000003084090000000062009000083800501904570300016310800050040009700600000408,952136847763284195481975362129467583836521974574398216317842659248659731695713428
020008457600010200000300100401500709905024003730800000000003004008100560097600080,123968457659417238874352196481536729965724813732891645516283974348179562297645381
002007068090002103860010000000030054528009000430001700007020900100608470000050081,312947568795862143864315297971236854528479316436581729687124935153698472249753681
500900304007800600090647020100780005050302080400000100012009800000000206860053091,586921374247835619391647528123784965659312487478596132712469853935178246864253791
140070600900800003300900270002000806079520034030041009200000010004060005800397000,145273698927816543386954271412739856679528134538641729263485917794162385851397462
000659103000000082007308940140006297070510600830000005054170000000002000093400060,428659173369741582517328946145836297972514638836297415654173829781962354293485761
000009600086300009070400010803001000004006207090584100510803020002090054700020930,321759648486312579975468312863271495154936287297584163519843726632197854748625931
037010068002009400840053000600000041090370800000200053500080002200604100001005070,937412568152869437846753219623598741495371826718246953564187392279634185381925674
000500032000084175000630004054009700689003000207001580020000000810270046000046018,948517632362984175571632894154829763689753421237461589426198357813275946795346218
006100209040000580001920040900643002500000013804000790020409305670518000000070000,756184239249736581381925647917643852562897413834251796128469375673518924495372168
007020080031069040080000001209470060000500200600000030804701090050090407096030015,467125983531869742982347651219473568348516279675982134824751396153698427796234815
040200009635007210900083000001608007700000560500009031000001940006002080007430025,148265379635947218972183654321658497789314562564729831253871946416592783897436125
700108400054023670910500020000000804003081900260039500680007100400090006025000040,732168495854923671916574328197652834543781962268439517689247153471395286325816749
000000006040530008019062700730001209028073500000050007084016000092004030670900041,357198426246537198819462753735841269928673514461259387584316972192784635673925841
000700062780000140040615800508000900630290000070153000900000430014007509002840001,195784362786932145243615897528476913631298754479153286967521438814367529352849671
307180605200500000190070304078300002000018590004900006800640700001003000002050043,347189625286534179195276384978365412623418597514927836839642751451793268762851943
000080010030490000500603709700520900200700584004861000301040875000002340067000000,679285413132497658548613729783524961216739584954861237321946875895172346467358192
000530689900160200508000000084003007200470050003002960002080500076000010190004003,421537689937168245568249731684953127219476358753812964342781596876395412195624873
000086700003200080540000009006978030010300600000000048607090810005847090900013020,291486753763259481548731269456978132819324675372165948637592814125847396984613527
000040020700800006006572900870603500002000040103089000000768004500000380401200079,918346725725891436346572918874623591692157843153489267239768154567914382481235679
059040002307800900010000600908013000070080090004006520083090050205000700600207034,859641372367825941412739685928513467576482193134976528783194256245368719691257834
102560070600700890030004600095003084060298000000000020047010009003800510000027300,182569473654732891739184652295673184461298735378451926847315269923846517516927348
009040086700205003160000400002910057040780900001000300300400869500100004028090030,259341786784265193163879425832914657645783912971526348317452869596138274428697531
500003067027009300010800590001630704000950000860002010009400003170000200004100856,598213467427569381316874592951638724742951638863742915689425173175386249234197856
001400897090206403500700100300040605009000380820050000400970030006082500030000710,261435897798216453543798162317849625659127384824653971485971236176382549932564718
036180020020006000800970065001025003000040016050300094700200480140058000300000907,536184729927536148814972365491625873273849516658317294765293481149758632382461957
036000008709400310100908005000050063400073290002100800008612030000500029001004700,536721948789465312124938675817259463465873291392146857978612534643587129251394786
300000917000500026080192000070800632803900000002060400007400080610000053590701000,325648917941573826786192345479815632863924571152367498237456189614289753598731264
400000001006007290083900050500600700071002064904073020010204080002018570009056000,497825631156437298283961457528649713371582964964173825715294386642318579839756142
300020870900845630010000009041006200600058190000203050007100340806070002000300005,365921874972845631418637529541796283623458197789213456257169348836574912194382765
106042700000050001008600900004060305200003480860000070305709018007500009920300040,196842753432957861578631924714268395259173486863495172345729618687514239921386547
070000641009500007600020800000001200304070005105009064200034010406008573001900000,572893641819546327643127859967451238384672195125389764258734916496218573731965482
060320000070600532000074800003092070001400005907800210008000196400005000030701408,165328749874619532392574861583192674621437985947856213758243196416985327239761458
267300500500007040008900010830050420095010708000004006600500100020068390001003002,267341589519687243348925617836759421495216738172834956683592174724168395951473862
270600104000020050000450706000006031508012000603000009420900870100040903830705000,275683194964127358381459726742896531598312647613574289426931875157248963839765412
400605807000030010030097020057060200010300590300409000200080104600023970598001000,429615837785234619136897425957168243814372596362459781273986154641523978598741362
306421080905306000040009001000002540003070069080090007200000004130005700400600108,376421985915386472842759631791862543523174869684593217267918354138245796459637128
002700104069005080870001009206913000938000010000004002400020758003400200005080603,352798164169245387874631529246913875938572416517864932491326758683457291725189643
916030007003000800500907200090000410450001008000084076000040130020065000741028050,916832547273456891584917263698273415457691328132584976865749132329165784741328659
738050020059020304602001900000086030070100805001430000006207010510000009400000007,738954126159628374642371958295786431374192865861435792986247513517863249423519687
700000940000184006008060050450002001002500073809030600100000200907803000006049300,761325948295184736348967152453672891612598473879431625134756289927813564586249317
730004200000570100059003046000060070302050804001407502090002030006080000080700415,738614259624579183159823746945268371372951864861437592597142638416385927283796415
301080000047100009650002003010040000503207906009060750000023004860401005000700180,391684527247135869658972413716549238583217946429368751175823694862491375934756182
082703450000001000903020800304005009000004760670082000001000570029040630460500100,182793456746851923953426817314675289298314765675982341831269574529147638467538192
705009000401503960068010002500006090010070000203400780300008670000620408004097100,735269814421583967968714352547836291816972543293451786352148679179625438684397125
700083100124060000003402005080000070210095006456000009000170200000830090600009047,765983124124567938893412765389641572217395486456728319948176253572834691631259847
600190004047530060180000907070600201019750048800002300021300000006000520300049000,632197854947538162185426937573684291219753648864912375721365489496871523358249716
000704230062050100904010080090870010010000000706300008850002706030490000201000500,185764239362958174974213685593876412418529367726341958859132746637495821241687593
205070068640009210080040003900536080007000000030180040150760000020090005008200930,295371468643859217781642593914536782867924351532187649159763824326498175478215936
090405006010290045000010080102680400600070003070904000087000200025307018000050039,298435176716298345534716982152683497649571823873924561387169254925347618461852739
030000080006900705015060093049050600000630020200800907304010000097002501850004060,932175486486923715715468293149257638578639124263841957324516879697382541851794362
850003000090150086013000040080002063302408509700000001405900000000607902006300700,854263197297154386613879245581792463362418579749536821475921638138647952926385714
000070008000309060100546007004210806003005040700000051950800000320000400600793210,436172598275389164189546327594217836813965742762438951951824673327651489648793215
905603800030890006000400002687010000203008904010005600008200073701009400000000500,925673841134892756876451392687914235253768914419325687598246173761539428342187569
276090500080030460000005007500203100109040020008907003750108009000002000040050076,276894531985731462314625987567283194139546728428917653752168349693472815841359276
070320809905060000100005067709100000640097003002008005530076020000400081004200070,476321859985764132123985467759132648648597213312648795531876924267459381894213576
060003057400001600820500003370090060102400805005020010080302006500047900004000780,961283457453971628827564193378195264192436875645728319789312546516847932234659781
002306004400800506000097021085001000070620190000900053009583007108070040003000200,812356974497812536536497821985731462374625198621948753249583617168279345753164289
800030009050200800270506001061040082000907000003000506480002105005473000600800970,816734259354219867279586341961345782528967413743128596487692135195473628632851974
050000020100600709070408516019002035340900800802007104000790003004000060200305080,456179328128653749973428516719842635345916872862537194681794253534281967297365481
050640791040009368030000002010008000407300000600972040295006000008200073000851006,852643791741529368936187452519468237427315689683972145295736814168294573374851926
601002709300009008700840200200900060000050070078100904956470300000300416010028000,681532749342719658795846231234987165169254873578163924956471382827395416413628597
800004061450067003900300000130470086207036000000902400700520010061080020008000905,873294561452167893916358742139475286247836159685912437794523618561789324328641975
370000012009000450160402307000300049007050800018076000002030000080640500590108600,374865912829713456165492387256381749937254861418976235642537198781649523593128674
498320506001009002600700810020006004040090380750030200300170000200900047080050000,498321576571869432632745819823516794146297385759438261364172958215983647987654123
500701000060900740240000001008600072300204500400080690001070300000500069890063150,589741236163928745247356981918635472376294518425187693651879324734512869892463157
024000070000100308050726000002008000930000402400900056709650080000309104016000500,124893675697145328853726941562418739938567412471932856749651283285379164316284597
002003700006000504354080000045090106790102480000005093030020600500900001081074020,912453768876219534354687912245398176793162485168745293439821657527936841681574329
000709640000051200935600001000514800608000590007900023806400307001008000350020000,182739645764851239935642781293514876618273594547986123826495317471368952359127468
060000007103000409709850260400060003201074850090310000000786320005001000008005904,862149537153627489749853261487562193231974856596318742914786325325491678678235914
450020007002001963000708000200950300706000804003000291060380000080200540000479000,459623187872541963631798425218954376796132854543867291964385712387216549125479638
001800432090063080050204010600000100000702004435900000100400050006390027027085900,761859432294163785853274619672548193918732564435916278189427356546391827327685941
043080009002000470100206058090070026010405703800000000020500017000009500304061090,543187269682953471179246358495378126216495783837612945928534617761829534354761892
063000170807005002400906000310594060000800005900023410080400900742000030100682050,563248179897315642421976583318594267274861395956723418685437921742159836139682754
200005300091000008507016000070040120060387405900200000010600004300900560004002809,286495317491723658537816942873549126162387495945261783719658234328974561654132879
600700014405019080200000006002100600063082009058490270000308400070045001390000005,689723514435619782217854936942137658763582149158496273521368497876945321394271865
800107006300080150002600490400560010090003860070401023180000900060009045005720000,859147236346982157712635498423568719591273864678491523184356972267819345935724681
008423010700000800904071025000006497400080001060509000010004056509038042300000900,658423719721965834934871625285316497493287561167549283812794356579638142346152978
014050300906070008000400002105800007740310609090000400078036051020500000600790003,214958376936172548587463192165849237742315689893627415478236951329581764651794823
018000430030065010900000862065390000801020700000708040004601089003087000200400300,618972435432865917957143862765394128841526793329718546574631289193287654286459371
800060302003007058040000910360200170090010200702004000000500460600480009150009080,871965342923147658546832917365298174498716235712354896289573461637481529154629783
098040200600080300001305040040076009500000710000402000700600005030007892120930060,398741256654289371271365948843176529562893714917452683789624135436517892125938467
070005000310400020004800106900087503060000002508109700020531008057008000003060490,876215349315496827294873156942687513761354982538129764429531678657948231183762495
500004200700690031002080960000003000003015890678020300900046050040970020201000070,596134287784692531312587964159863742423715896678429315937246158845971623261358479
050000708008901600439007000700008014003640000020009500000500209500784001081302007,156423798278951643439867125765238914913645872824179536347516289592784361681392457
700431800000008206098000070037000001200600040654020007001862005005300000406090108,762431859543978216198256374837549621219687543654123987371862495985314762426795138
000060042500401030001082007462900000003000716050038009700004200000050803096100500,378569142529471638641382957462917385983245716157638429735894261214756893896123574
009006100050003070400071093076040000023010048100368000004000312082000709000059060,739426185251893476468571293876942531923715648145368927594687312682134759317259864
041900020800020300000304706530670104007800030490002050060050890100006200050708000,341967528876521349925384716532679184617845932498132657764253891183496275259718463
